-1,-0.8896700000000001,-0.8816,-0.23357,-0.67642
1,-0.87565,-0.93493,0.55145,-0.0080658
1,-0.86213,-0.69694,0.55019,0.48013
1,-0.97419,-0.7769199999999999,0.4484800000000001,-0.057532000000000014
-1,-0.90017,-0.88969,0.37418,0.13019
1,-0.80424,-0.64298,0.34497,0.3392
-1,-0.96343,-0.91309,0.28634,0.56735
1,-0.8768600000000001,-0.70624,-0.18131,0.49926
1,-0.493,0.28065,-0.18464,0.90472
1,-0.8880299999999999,-0.86308,0.32283,0.61836
1,-0.5836,-0.11056,-0.19986,0.74382
1,-0.81605,-0.76263,0.20007,0.41668
1,-0.98788,-0.8786200000000001,-0.19266,-0.30508
-1,-0.4511,-0.74405,0.81643,0.74741
1,-0.8723200000000001,-0.6047,0.44792,0.32641
-1,-0.8450799999999999,-0.90156,0.23402,-0.083147
-1,-0.98002,-0.8465299999999999,0.24831,-0.24115
1,0.17010999999999998,-0.08466699999999999,-0.30839,0.90677
1,-0.8159,-0.63708,0.23671,0.20007
1,-0.71628,-0.26826,0.16842,0.39195
-1,-0.98241,-0.91234,0.4436,0.6676
1,-0.70828,-0.70528,0.15407,0.41447
1,-0.59778,-0.3542,0.30031,0.87369
-1,-0.76079,-0.28855,-0.1618,0.40162
1,-0.91446,-0.6793899999999999,0.5847399999999999,0.65355
1,-0.7127100000000001,0.013551,-0.046735000000000006,0.22666
-1,-0.8832700000000001,-0.77695,0.6167100000000001,0.17329
1,-0.8831899999999999,-0.5222399999999999,0.17042000000000002,0.49917
-1,-0.8609,-0.82549,0.29708,0.7287600000000001
1,-0.8642799999999999,-0.61145,0.64991,0.76764
-1,-0.6582399999999999,-0.022661,-0.10309,0.74306
1,-0.78357,-0.44078,0.24147,0.14607
-1,-0.99739,-0.8402200000000001,0.25996,-0.62636
-1,-0.92002,-0.82719,0.46094,-0.10854
-1,-0.88203,-0.6655,-0.25381,-0.011153
-1,-0.83752,-0.92543,0.32178,0.4155100000000001
1,-0.98537,-0.90999,0.7853600000000001,-0.070229
1,-0.050934,0.12277,-0.12612,0.67094
-1,-0.99906,-0.8784,0.59543,-0.94411
-1,-0.942,-0.92625,0.35512,0.4808
1,-0.4978,0.12609,-0.14338,0.6601
-1,-0.8145100000000001,-0.65752,-0.099731,0.38643
1,-0.8620399999999999,-0.96564,0.48665,-0.28404
1,-0.8765799999999999,-0.92057,-0.14442,0.048647
-1,-0.87535,-0.76255,0.2504,-0.29308
1,-0.85508,-0.40827,0.29545,0.054917
-1,-0.84809,-0.77665,-0.26643,0.39872
1,-0.12897,0.11411,0.27653,0.64318
1,-0.8683799999999999,-0.58609,0.21662,0.21305
-1,-0.96721,-0.8965200000000001,0.70272,0.7245699999999999
-1,-0.8341299999999999,-0.76234,0.33586,0.095277
1,-0.84631,-0.7096600000000001,-0.16622,0.33861
1,-0.8901399999999999,-0.84651,0.33274000000000004,-0.72327
1,-0.85209,-0.6642,-0.24559,0.45717
1,-0.6613899999999999,-0.3338,0.24384,0.4805100000000001
1,-0.29487,0.055513,-0.16726,0.89776
-1,-0.77088,-0.5192399999999999,0.28861,0.069883
1,-0.7841600000000001,-0.7145,-0.27001,0.8689
-1,-0.89243,-0.8647,0.41917,-0.62025
-1,-0.98233,-0.81281,0.55634,0.079713
-1,-0.70443,-0.15128,0.31205,0.46309
1,-0.96619,-0.8336899999999999,-0.4214100000000001,-0.035823
1,-0.99142,-0.93028,-0.17137,-0.36639
-1,-0.98899,-0.73482,0.32373,-0.7077399999999999
1,-0.83552,-0.74542,0.59534,0.8074899999999999
1,-0.99519,-0.76437,-0.15594,-0.5193300000000001
1,-0.56735,-0.14789000000000002,0.19489,0.32796
-1,-0.88954,-0.84198,0.37828,-0.68871
1,-0.99869,-0.6401899999999999,0.18686,-0.73465
-1,-0.89176,-0.97464,0.5968899999999999,0.040203
1,-0.8244799999999999,-0.81862,0.2219,0.68988
-1,-0.99655,-0.92521,0.16483,-0.57727
-1,-0.8862700000000001,-0.83754,-0.35129,-0.50329
1,-0.66733,-0.48417,-0.1015,0.8610899999999999
1,-0.7807,-0.67904,0.34296,0.6619
-1,-0.99352,-0.94429,0.30927,-0.46041
1,-0.83585,-0.75732,0.45597,0.0030561
-1,-0.7491399999999999,-0.1896,-0.20319,0.67816
-1,-0.7677,-0.44888,0.21049,0.10407
-1,-0.66699,-0.6672600000000001,-0.17765999999999998,0.5724199999999999
-1,-0.92222,-0.94239,-0.5298,0.43886
-1,-0.8269799999999999,-0.7043,-0.21252,0.27553
1,-0.88541,-0.87172,0.34571,-0.51026
-1,-0.77118,-0.34258,0.42914,0.57453
1,-0.98884,-0.69972,0.32776,-0.2771
-1,-0.76455,-0.68576,0.27359,0.27323000000000003
1,-0.72945,-0.49954,0.33781,0.8742200000000001
-1,-0.8578600000000001,-0.8276399999999999,-0.099008,0.36589
-1,-0.9643,-0.88487,0.62056,0.47616
-1,-0.86903,-0.7451300000000001,0.26381,0.17014
-1,-0.69935,-0.14065999999999998,0.24862,0.49132
1,-0.14769000000000002,0.4183,-0.1221,0.78358
1,-0.8325899999999999,-0.56652,-0.1795,0.11855999999999997
1,-0.8072,-0.69534,-0.42021,0.7470899999999999
-1,-0.81452,-0.64586,-0.12348,0.42493
-1,-0.87756,-0.87731,-0.14745,-0.33851
-1,-0.8781100000000001,-0.92083,0.5312,0.425
-1,-0.8873700000000001,-0.88279,-0.20259,-0.61287
1,-0.39819,0.10752,-0.21146,0.81105
1,-0.8723,-0.56798,-0.17709,0.15858
-1,-0.8897700000000001,-0.75233,0.32119000000000003,-0.69911
-1,-0.87261,-0.85246,0.46647,0.056902
-1,-0.8797200000000001,-0.85296,-0.15607,-0.37626
-1,-0.88081,-0.52227,0.3919,0.11081
-1,-0.99498,-0.90479,0.6226,0.2461
1,-0.80576,-0.50789,-0.25775,0.42723
-1,-0.89594,-0.90803,0.35133000000000003,-0.10221
1,-0.7455,-0.1888,-0.17332999999999998,0.62166
-1,0.089581,-0.15722,-0.18784,0.716
-1,-0.9993,-0.8563700000000001,-0.13542,-0.77822
1,-0.62383,-0.36567,0.32638,0.64971
1,-0.82357,-0.76071,-0.13416,0.23816
1,-0.8491,-0.84691,0.51484,0.52147
-1,-0.23568000000000006,-0.94946,-0.27038,0.33731
1,-0.8076800000000001,-0.6675800000000001,0.3857,0.25628
-1,-0.72533,-0.61253,-0.18332,0.66782
1,-0.8237899999999999,-0.42037,0.19169,0.37241
1,-0.43232,0.6572399999999999,-0.15170999999999998,0.77063
1,-0.77518,0.025011,-0.18393,0.7781899999999999
1,-0.81181,-0.49592,-0.16218,0.043133
-1,-0.8544799999999999,-0.8544200000000001,0.4169100000000001,0.4152
-1,-0.99423,-0.84141,0.2724,-0.4773600000000001
1,-0.81742,-0.18735,-0.086618,0.33725
1,-0.88302,-0.9211,0.52032,-0.42103
1,-0.76879,-0.28653,0.18582,0.095813
-1,-0.45988,-0.11659,-0.17143,0.34784
-1,-0.62305,0.0085917,-0.09677,0.88081
1,-0.96393,-0.71872,0.46221,-0.096285
1,-0.65878,-0.19378,-0.095501,0.30354000000000003
-1,-0.94429,-0.90579,-0.14194,0.55276
1,-0.88469,-0.93089,0.50769,0.5734899999999999
1,-0.87741,-0.83719,0.7318399999999999,0.36482
1,-0.84904,-0.63694,-0.19398,0.16878
-1,-0.6920000000000001,-0.33217,0.16813,0.425
1,-0.75985,-0.43978,-0.062279,0.81294
-1,-0.78979,-0.24488,-0.25939,-0.023756
-1,-0.85254,-0.3999,0.36984,0.44214
1,-0.7864399999999999,0.20168,0.26432,0.79861
-1,-0.83016,-0.74778,-0.26939,0.31661
-1,-0.8463799999999999,-0.74212,0.3228,0.80488
1,-0.7601899999999999,-0.53775,-0.23822,0.43681
1,-0.99008,-0.8655200000000001,0.46517,-0.050726
-1,-0.83921,-0.65769,0.21241,0.31119
-1,-0.93526,-0.8740700000000001,-0.31483,-0.54762
-1,-0.86695,-0.91175,-0.63549,0.27758
-1,-0.99009,-0.8859299999999999,0.56113,0.089637
1,-0.86249,-0.73538,-0.53906,0.030782
-1,-0.41949,-0.37916,0.27476,0.22361
-1,-0.99759,-0.8377399999999999,0.20529,-0.61133
-1,-0.87739,-0.8562,0.28664,-0.3192
-1,-0.95582,-0.91043,-0.45448,0.24412
1,-0.31922,-0.8322299999999999,0.24687,0.5273899999999999
1,-0.80298,-0.28565,-0.14311,0.10627
-1,-0.88085,-0.8077300000000001,0.62905,0.73695
-1,-0.8257700000000001,-0.38186,0.20373,0.16217
-1,-0.85413,-0.68823,0.18495,0.67028
-1,-0.83255,-0.81973,0.41094,-0.5652
1,0.32032,-0.19761,-0.19135,0.83998
-1,-0.99632,-0.87213,0.23186,-0.56713
1,-0.62865,-0.532,0.1335,0.16626
1,-0.83225,-0.45612,0.19386,0.050506
1,-0.8059999999999999,-0.48507,0.2027,0.6521600000000001
-1,-0.99851,-0.93243,0.59218,0.71096
1,-0.17226,0.41074,-0.141,0.81442
1,-0.6401399999999999,-0.68657,0.2647,0.3008
1,-0.75074,-0.26365,-0.21419,0.70714
1,-0.88145,-0.42463,0.5431199999999999,0.11554
1,-0.8758299999999999,-0.83568,0.61606,0.19251
-1,-0.8362799999999999,-0.20224,-0.42515,0.94518
1,-0.47504,-0.11952,0.31917,0.31431
1,-0.81475,-0.65108,-0.077561,0.4239600000000001
1,-0.82145,-0.66976,-0.29634,0.87526
-1,-0.9896,-0.82731,-0.25983,-0.3686
1,-0.8640700000000001,-0.7429100000000001,-0.23348,0.53764
-1,-0.8437399999999999,-0.8437600000000001,0.31852,0.39434
1,-0.84506,-0.56501,0.28642,0.35411
1,-0.80333,-0.52104,-0.03339,0.56829
-1,-0.86898,-0.935,-0.35843,-0.11062
-1,-0.99706,-0.83114,-0.35896,-0.6119600000000001
-1,-0.8462700000000001,-0.88634,-0.10009,0.11062
1,-0.8887799999999999,-0.90195,0.5163399999999999,-0.72
-1,-0.87349,-0.95105,0.42347,0.4479
-1,-0.88402,-0.88435,0.36293,-0.41986
-1,-0.8839899999999999,-0.81723,-0.27191,0.38152
1,-0.89285,-0.8791,0.5755600000000001,-0.7077100000000001
1,-0.56015,-0.73336,0.31316,0.42018
1,-0.6393300000000001,-0.29866,-0.15719,0.4474
-1,-0.8891,-0.9139,0.27677,-0.65884
1,-0.95861,-0.93264,0.96433,0.76786
1,-0.80357,-0.37593,0.32162,0.42115
-1,-0.37041,-0.059871,-0.10078,0.30587
1,-0.8915700000000001,-0.92134,-0.11698,-0.85554
-1,-0.85231,-0.45181,0.28309,0.60619
1,-0.87254,-0.75325,0.30107,0.8703799999999999
1,-0.8206700000000001,-0.68781,-0.30392,0.4900600000000001
-1,-0.88166,-0.56853,0.41026,-0.22865
1,-0.57244,-0.028092,0.26421,0.37068
1,-0.99186,-0.8376600000000001,-0.15967,-0.40017
1,-0.77825,-0.6349600000000001,-0.08949299999999999,0.39387
1,-0.27053,0.38227,0.28536,0.70768
-1,-0.88987,-0.8995700000000001,-0.096475,-0.56735
-1,-0.8835299999999999,-0.8854299999999999,0.61528,-0.81203
-1,-0.8408399999999999,-0.8948200000000001,-0.12036,0.043984
1,-0.15170999999999998,0.2037,0.19529,0.5139100000000001
1,-0.8208,-0.81815,0.34838,0.50336
-1,-0.99444,-0.90689,-0.22787,-0.46416
1,-0.8725799999999999,-0.8306399999999999,-0.38351,-0.12389
-1,-0.8478100000000001,-0.7620899999999999,0.21193,0.50843
1,-0.9751,-0.86218,0.63208,0.49731
1,-0.6759,-0.15261,0.13985999999999998,0.11925
1,-0.98974,-0.76779,0.41938,-0.36942
1,-0.80395,-0.58039,0.31758000000000003,0.43713
-1,-0.8783700000000001,-0.75393,0.6238,0.78651
-1,-0.94303,-0.8436799999999999,0.5041899999999999,0.50837
-1,-0.99517,-0.92403,0.44492,-0.53165
1,-0.6327699999999999,-0.55437,-0.1064,0.25395
1,-0.86506,-0.8279700000000001,-0.25719000000000003,-0.20713
-1,-0.99785,-0.8219200000000001,-0.2832,-0.6503399999999999
-1,-0.97232,-0.90572,0.56743,0.38517
-1,-0.96588,-0.84659,0.72441,0.90614
-1,-0.8849799999999999,-0.90988,0.38225,-0.43064
1,-0.8582200000000001,-0.71734,0.7439600000000001,0.78471
-1,-0.67337,-0.55555,-0.059396,0.46501
-1,-0.8208799999999999,-0.64583,0.52522,0.5710000000000001
1,-0.99737,-0.9041,-0.24716,-0.66199
-1,-0.85546,-0.75979,-0.13835999999999998,-0.18996
1,-0.99285,-0.8102,-0.18223,-0.40089
-1,-0.85834,-0.70535,-0.27693,0.3704
-1,-0.99039,-0.92678,0.42334,-0.29812
-1,-0.86739,-0.72995,-0.2781,0.88081
1,-0.99748,-0.89412,-0.54371,-0.63931
1,-0.8292200000000001,-0.75985,-0.20116,0.24692
1,-0.58741,0.016791,-0.14364000000000002,0.8483299999999999
1,-0.8193600000000001,-0.090258,0.46162,0.53181
1,-0.88859,-0.85961,0.27354,-0.62116
-1,-0.82316,-0.070316,0.33072,-0.018306
1,-0.79504,-0.089008,0.23989,0.2691
-1,-0.7681899999999999,-0.6041,-0.25031,0.025143
1,-0.39123,0.31773,-0.16667,0.79467
1,-0.32028,-0.20194,-0.11187,0.93472
-1,-0.97605,-0.78017,-0.40993,0.44406
1,-0.88792,-0.82399,0.26263000000000003,-0.57028
-1,-0.85256,-0.88133,0.41657,-0.07193
1,-0.88159,-0.82247,0.46241,0.12644
-1,-0.8532799999999999,-0.29794,0.32591,0.47645
-1,-0.8942700000000001,-0.8973700000000001,0.51163,-0.040077
1,-1.0,-0.59664,-0.17912,0.15117
1,-0.39065,0.30605,-0.11958,0.8882399999999999
1,-0.77828,-0.48215,0.18711,0.25609
1,-0.99153,-0.91818,0.3118,-0.35297
1,-0.81857,-0.71159,0.30231,0.25527
-1,-0.98836,-0.85151,-0.37461,-0.29708
1,-0.8622299999999999,-0.84162,0.29712,0.01128
1,-0.44642,-0.025616000000000003,-0.12967,0.93916
-1,-0.70715,-0.49021,-0.17432999999999998,0.91613
1,-0.71748,-0.35798,-0.13889,0.066165
-1,-0.87439,-0.92082,-0.2148,0.49038
1,-0.7453,-0.44591,0.30982,0.42314
-1,-0.8546100000000001,-0.8748100000000001,0.47549,-0.19859
-1,-0.71714,-0.31473,0.13748,0.22937
-1,-0.76576,-0.24737,-0.077928,0.50802
1,-0.90745,-0.8606299999999999,0.4875100000000001,0.33372
1,-0.5683600000000001,-0.30791,-0.1575,0.92505
-1,-0.23292,-0.042345,-0.315,0.83216
1,-0.8418,-0.57216,0.13637,0.41526
-1,-0.83247,-0.8291700000000001,-0.24506,0.29396
1,-0.8489399999999999,-0.71001,0.85234,-0.042913
-1,-0.87364,-0.86534,0.28705,0.10067
-1,-0.7802100000000001,-0.18528,-0.12867,0.6096
1,-0.73039,-0.26283,-0.16737,0.45609
1,-0.80232,-0.56738,0.52513,0.71433
-1,-0.8831,-0.8654700000000001,-0.20983,0.15561
1,-0.6380100000000001,-0.37768,-0.085674,0.28457
1,-0.8738,-0.7267399999999999,-0.28351,0.43842
1,-0.82401,-0.64573,0.39892,0.7734
1,-0.5828899999999999,-0.077127,-0.062482,0.83673
-1,-1.0,-0.5814699999999999,0.24646,0.19279
1,-0.72153,-0.75637,0.4114600000000001,0.7671
1,-0.9919,-0.8885,0.36142,-0.28356
-1,-0.7790600000000001,-0.82178,-0.26657,0.36057
-1,-0.99731,-0.91831,0.3777,-0.61839
-1,-0.75758,-0.26954,0.38373,-0.046441
1,-0.97197,-0.93301,0.3555,0.44173
1,-0.76465,-0.40529,0.27056,0.099184
-1,-0.8775200000000001,-0.70845,-0.35933000000000004,0.53379
-1,-0.93185,-0.87785,0.61602,0.4759100000000001
1,-0.65591,-0.181,0.22084,0.4744
-1,-0.87135,-0.8744299999999999,0.39375,-0.19824
1,-0.88002,-0.88405,0.40522,0.12014
1,-0.86095,-0.4875100000000001,0.62697,0.62151
-1,-0.8559200000000001,-0.86413,0.41679,0.26421999999999995
-1,-0.019223,-0.27067,-0.1308,0.67765
-1,-0.80248,-0.74653,-0.28773000000000004,0.3393
-1,-0.77717,-0.53488,-0.15622,0.26239
-1,-0.83665,-0.32178,-0.40456,-0.020984
1,-0.7265199999999999,-0.6513399999999999,-0.11493,0.64362
-1,-0.77788,-0.74036,0.30674,0.8638899999999999
1,-0.8736799999999999,-0.95089,0.30742,0.20026
1,-0.51271,-0.60215,-0.18528,0.34311
-1,-0.83029,-0.30122,0.35676,0.13976
-1,-0.98459,-0.7089,0.45159,-0.29998
1,-0.99728,-0.8788799999999999,0.2587,-0.33813000000000004
-1,-0.86192,-0.81729,0.82888,0.6757
1,-0.13752,0.32222,-0.18848,0.95592
-1,-0.87369,-0.8756,0.30938000000000004,0.44173
-1,-0.87425,-0.57587,0.31176,-0.30199000000000004
-1,-0.98295,-0.94872,0.4906,-0.24714
-1,-0.88815,-0.91871,0.23828,-0.60339
1,-0.88444,-0.7865,0.3611,0.050789
1,-0.99528,-0.6813100000000001,0.13191,-0.52604
-1,-0.82573,-0.17531,-0.13162,0.49507
1,-1.0,-0.62932,-0.2851,0.92898
1,-0.52489,-0.74569,-0.212,0.25845
1,-0.89241,-0.79992,-0.42139,-0.00018896
-1,-0.99921,-0.8013,-0.14733,-0.76105
-1,-0.99586,-0.93614,0.22394,-0.44604
-1,-0.80991,-0.46257,0.36979,-0.0028042
-1,-0.70833,-0.45205,-0.079235,0.10249
-1,-0.32849,0.5927100000000001,-0.15011,0.90375
-1,-0.7943399999999999,-0.6894399999999999,-0.13041,0.31186
-1,-0.8524,-0.92772,0.38916,0.47364
1,-0.18787,0.459,-0.1762,0.7873899999999999
-1,-0.99625,-0.66967,0.30317,-0.5796
-1,-0.8387899999999999,-0.65182,-0.25521,0.0057658
-1,-0.23909,-0.64828,0.52976,0.30436
1,-0.99931,-0.8633,0.71601,-0.8431299999999999
-1,-0.8698799999999999,-0.7891699999999999,0.25026,0.62015
1,-0.99893,-0.90489,0.19233,-0.7086899999999999
-1,-0.98263,-0.92385,0.4142,-0.53918
1,-0.81567,-0.6348699999999999,-0.10298,0.54009
-1,-0.753,-0.13745,-0.18081,0.19011
-1,-0.55088,-0.12612,-0.14278,0.80053
-1,-0.8647799999999999,-0.37097,0.38695,-0.0033713000000000003
-1,-0.8282700000000001,-0.71746,0.45398,0.50874
1,-0.99954,-0.91891,-0.41219,-0.41274
1,-0.8875299999999999,-0.81813,-0.18407,-0.57604
-1,-0.99975,-0.91153,0.4536,-0.8410799999999999
1,-0.8460200000000001,-0.71617,-0.33909,0.7245699999999999
-1,-0.99858,-0.8958,-0.18319,-0.7753899999999999
-1,-0.99744,-0.88595,-0.2989,-0.65664
-1,-0.34691,-0.46571,-0.12744,0.64281
-1,-0.8054,0.029451,0.34952,0.75941
1,-0.79493,-0.63436,-0.097925,0.35341
-1,-0.0997,0.8279700000000001,-0.13932,0.65746
1,-0.40894,-0.73105,-0.42073,0.30845
1,-0.8481299999999999,-0.8207700000000001,-0.3462,0.13208
1,-0.79587,-0.6211899999999999,-0.24904,0.5182899999999999
1,-0.7147100000000001,-0.4477600000000001,0.26262,0.62021
-1,-0.97491,-0.8206200000000001,0.7242,0.62239
1,-0.88865,-0.8388200000000001,-0.14413,-0.50657
-1,-0.6776399999999999,-0.00034493,-0.16758,0.27745
1,-0.8573200000000001,-0.8943700000000001,0.26014,0.54195
-1,-0.9985,-0.9037,0.70627,-0.66357
1,-0.87495,-0.90089,0.38218,0.18331
-1,-0.20606,-0.15311,-0.15264,0.4219100000000001
1,-0.8771200000000001,-0.91269,0.50873,0.41803
-1,-0.88489,-0.89326,0.19321,-0.50203
-1,-0.35166,0.2856,0.19684,0.54589
1,-0.6932,-0.15519000000000002,0.14818,0.2542
1,-0.85308,-0.71986,0.39228,0.75995
1,-0.8544299999999999,-0.78927,0.43763,0.0024891
1,-0.89384,-0.89712,-0.22381,-0.16094
-1,-0.98287,-0.8624,0.5415,0.94637
-1,-0.8488100000000001,-0.25254,0.33685,0.35474
-1,-0.84526,-0.65394,-0.15446,0.097514
1,-0.8930899999999999,-0.91442,0.3465,0.66392
-1,-0.74474,-0.5313,0.2034,0.15609
-1,-0.63758,-0.69834,0.26604,0.79335
1,-0.7864,-0.66601,-0.13213,0.40521
1,-0.85511,-0.62385,0.43992,0.36778
1,-0.51759,0.032579000000000004,-0.16906,0.7390000000000001
1,-0.83083,-0.47821,0.38759,-0.065188
-1,-0.8301700000000001,-0.76477,-0.3111,0.22521
-1,-0.29522,-0.14087,-0.1427,0.37364
-1,-0.62415,-0.56005,0.24022,0.29708
1,-0.94388,-0.91217,0.48255,0.38568
-1,-0.7218899999999999,-0.12451,0.29811,0.57796
1,-0.80073,-0.75157,-0.12852,0.17225
1,-0.86515,-0.7256600000000001,0.35542,0.99001
-1,-0.75972,-0.54981,-0.13882,0.31214000000000003
-1,-0.8747799999999999,-0.77892,0.37333,0.6389600000000001
1,-0.90768,-0.8894,0.58543,0.49709
-1,-0.87277,-0.8906700000000001,0.45137,0.25631
1,-0.58558,0.23056,0.17221,0.60002
-1,-0.85425,-0.5219,0.3811,0.47153
1,-0.98723,-0.8805200000000001,0.48747,0.26472
-1,-0.8590399999999999,-0.74931,-0.1944,0.6188899999999999
-1,-0.7833399999999999,-0.51617,-0.19768,0.14818
1,-0.8331,-0.76844,0.3456,0.5995199999999999
-1,-0.98587,-0.8780700000000001,0.47862,0.5905
-1,-0.9745,-0.8374299999999999,-0.1576,0.4542
1,-0.85659,-0.71077,-0.3601,0.73206
1,-0.5987100000000001,-0.0040707,0.22724,0.18104
-1,-0.88295,-0.87782,-0.33448,-0.43565
-1,-0.62963,-0.13985999999999998,0.28754,0.32493
-1,-0.4259,-0.75415,0.75944,0.66067
-1,-0.06063,0.13652,-0.12889,0.5435300000000001
1,-0.93679,-0.78889,-0.33046,0.34343
-1,-0.8860100000000001,-0.8862200000000001,0.39215,-0.53508
-1,-0.89789,-0.61924,0.377,-0.73585
-1,-0.8971299999999999,-0.91714,0.5159,-0.51259
1,-0.80508,-0.38461,0.28662,0.023882
-1,-0.99801,-0.8360299999999999,-0.14242,-0.65897
-1,-0.8852399999999999,-0.8561,-0.19823,-0.51076
1,-0.97228,-0.36527,0.20568000000000006,0.04348
1,-0.70272,-0.36307,0.1293,0.95236
-1,-0.97753,-0.87555,-0.5808,0.03387
-1,-0.8682700000000001,-0.92608,0.28945,0.2163
1,-0.3288,0.05694,0.14612999999999998,0.54551
1,-0.40672,-0.8919600000000001,0.36725,-0.36173
-1,-0.9962,-0.92356,0.40194,-0.47887
1,-0.84444,-0.78892,-0.34749,0.14336
-1,-0.39076,0.84893,-0.12854000000000002,0.6825399999999999
1,-0.99879,-0.8306399999999999,0.37426,-0.80652
-1,-0.86285,-0.94405,0.33771,0.62759
1,-0.83849,-0.77279,0.41683,-0.048804
1,-0.8047300000000001,-0.65186,0.26624000000000003,0.33577
1,-0.87454,-0.70411,0.42104,0.70144
1,-0.8781100000000001,-0.58516,0.23647,-0.2956
-1,-0.99846,-0.94684,-0.2856,-0.52273
1,-0.99921,-0.8593299999999999,0.3098,0.37326
-1,-0.88315,-0.89531,0.65096,-0.20196
1,-0.75666,-0.51357,-0.099768,0.41447
1,-0.87426,-0.74607,0.30443000000000003,0.47824
1,-0.89207,-0.8219700000000001,-0.16577999999999998,0.20092
-1,-0.86823,-0.87959,0.82837,0.7278100000000001
1,-0.86721,-0.76781,-0.29594000000000004,0.34544
-1,-0.72592,-0.014995,0.25621,0.5985699999999999
-1,-0.88944,-0.8596299999999999,-0.37843,-0.58219
1,-0.6649,-0.088451,0.1748,0.23939
-1,-0.8392200000000001,-0.5617800000000001,0.4296100000000001,0.72154
-1,-0.88165,-0.8969799999999999,0.50241,0.21919
1,-0.98313,-0.8893,0.38127,0.089826
-1,-0.87945,-0.89922,0.43544,-0.016793000000000002
-1,-0.90769,-0.8808299999999999,0.28601,-0.06843300000000001
1,-0.99904,-0.8251700000000001,0.33898,-0.64448
