1,-0.77183,0.5747399999999999,-0.98823,0.0052007,-0.96239,0.9986,-0.9345,0.99737,-0.99992,-0.6,0.6493800000000001,0.82315,-0.22274,-1.0,0.0,-0.24085,-0.80543,-0.33333,-0.55476,-0.99005,-1.0,-1
-1,-0.98112,-0.39278,0.14242,0.97334,-0.97218,0.97501,-0.99939,0.99906,-0.99935,-0.6,0.6148399999999999,-1.0,-0.8744799999999999,-0.6,-1.0,1.0,0.45037,-1.0,-0.82705,-0.99931,-1.0,1
1,-0.95909,0.6623600000000001,-0.96175,0.80006,-0.96834,0.99578,-0.98621,0.99763,-0.99971,-0.6,0.88836,-1.0,-0.87734,-0.6,-1.0,-0.13304000000000002,-0.40271,-0.33333,-0.68612,-0.99658,-1.0,-1
-1,-0.98741,0.10091,-0.31854,0.12819,-0.10599,0.23088000000000006,-0.34105,0.33529000000000003,-0.402,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.059865,0.2384,-0.33333,-0.85067,-0.99952,-1.0,-1
-1,-0.95594,0.55906,-0.92989,0.57335,-0.90728,0.98315,-0.93238,0.9854,-0.99729,-0.6,0.84406,0.79035,0.26201,-0.2,-0.66667,-0.19143,-0.4418,-0.71429,-0.70145,-0.99704,-1.0,-1
-1,-0.9764,-0.079529,-0.30038000000000004,0.13863,-0.24522,0.44524,-0.54275,0.6058600000000001,-0.69713,-0.6,0.6976,-1.0,-0.90127,-1.0,-1.0,-0.18267,-0.10469,0.0,-0.85705,-0.99956,-1.0,-1
-1,-0.95751,0.28518000000000004,-0.81971,0.45733,-0.81421,0.9468,-0.8932899999999999,0.96393,-0.98928,-0.6,0.9347,0.91086,-0.79051,-0.6,-0.66667,-0.13434,-0.35616,-1.0,-0.7570600000000001,-0.99834,-1.0,-1
-1,-0.96381,0.3406,-0.83045,0.69076,-0.8920299999999999,0.96852,-0.96196,0.98673,-0.99603,-0.6,0.92166,-1.0,-0.88475,-0.6,-1.0,-0.29419,-0.5503399999999999,-1.0,-0.7507199999999999,-0.99822,-1.0,-1
1,-0.83163,0.7522399999999999,-0.99458,-0.26426,-0.96234,0.99883,-0.8563799999999999,0.99565,-0.99989,-0.6,-1.0,0.79215,-0.21263,-1.0,-0.66667,-0.2417,-0.76985,-0.77778,-0.68821,-0.99665,-1.0,-1
1,-0.8945700000000001,0.5495899999999999,-0.97006,0.6209899999999999,-0.96503,0.99719,-0.97822,0.99781,-0.99985,-0.6,0.93977,0.93883,-0.8674700000000001,-0.6,0.0,-0.16713,-0.63521,-0.66667,-0.5753699999999999,-0.99144,-1.0,-1
-1,-0.96853,0.83337,-0.9871,0.08520900000000001,-0.90285,0.99116,-0.5914699999999999,0.95755,-0.99606,-0.6,-1.0,0.6996100000000001,-0.041535,-1.0,-1.0,-0.077676,-0.22501,0.0,-0.7833399999999999,-0.99878,-1.0,-1
-1,-0.97325,-0.37758,0.0134,0.24044,-0.24541,0.37091,-0.68442,0.6914,-0.73106,-0.6,-1.0,-1.0,-0.44628,-0.6,-1.0,-0.0010552,-0.08190599999999999,-0.5,-0.85469,-0.99955,-1.0,-1
1,-0.96066,-0.21478000000000005,-0.56538,0.5152100000000001,-0.7653800000000001,0.90496,-0.92886,0.96592,-0.98566,-0.6,0.69215,-1.0,-0.83962,-0.6,-1.0,0.34034000000000003,-0.090141,-0.33333,-0.70918,-0.99726,-1.0,-1
-1,-0.97325,-0.49093,0.13074000000000002,-0.94897,0.99789,-0.71811,0.98569,-1.0,0.79815,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.33153,-0.17182999999999998,-1.0,-0.87708,-0.99969,-1.0,1
-1,-0.7859999999999999,-0.089414,-0.90635,0.8027,-0.97632,0.99756,-0.99661,0.99934,-0.99996,-0.6,0.89344,-1.0,-0.88161,1.0,-1.0,-0.12225,-0.8489,-1.0,-0.5496300000000001,-0.98969,-1.0,1
-1,0.95752,0.73221,-0.99931,0.6884,-0.99813,0.99975,-0.99914,0.99973,-1.0,-0.2,0.92991,0.91871,-0.54538,-0.2,0.0,0.39661,-1.0,-0.87755,0.34273000000000003,-0.54781,-1.0,-1
1,-0.96223,-0.22961,-0.56408,0.47739,-0.74946,0.89944,-0.91944,0.96182,-0.98407,-0.6,0.80729,-1.0,-0.83067,-0.6,-1.0,0.65745,-0.065581,-0.6,-0.7861899999999999,-0.99882,-1.0,-1
-1,-0.96381,0.90679,-0.99639,0.94252,-0.99601,0.99962,-0.99857,0.99966,-1.0,-0.6,0.8528399999999999,-1.0,-0.90119,-0.6,-0.66667,-0.17334000000000002,-0.18338,-0.2,-0.19771,-0.92885,-1.0,-1
-1,-0.98426,0.30103,-0.6033,0.26765,-0.4371600000000001,0.63718,-0.55201,0.66128,-0.77169,-0.6,-1.0,-1.0,-0.63602,-0.6,-1.0,0.7515,-0.2019,-1.0,-0.85052,-0.99951,-1.0,1
1,-0.94965,0.49773,-0.92308,0.35314,-0.8653799999999999,0.97646,-0.86874,0.97304,-0.99514,-0.6,0.66256,0.67127,0.048038,-1.0,-0.66667,-0.092095,-0.34366,-0.2,-0.66,-0.99567,-1.0,-1
1,-0.97482,0.31949,-0.78247,0.74764,-0.89059,0.96038,-0.96951,0.98675,-0.99507,-0.6,0.8645799999999999,-1.0,-0.86911,-0.6,-1.0,-0.012332,-0.37856,0.0,-0.75574,-0.99832,-1.0,-1
1,-0.95909,-0.13015,-0.59892,0.13923,-0.58659,0.8336899999999999,-0.76078,0.88694,-0.95253,-0.6,0.5716100000000001,-1.0,-0.60596,-1.0,-1.0,-0.11023,-0.13924,-0.6,-0.7430100000000001,-0.99807,-1.0,-1
-1,-0.96853,0.18642,-0.67952,0.44427,-0.7035600000000001,0.8675200000000001,-0.8467600000000001,0.91941,-0.96241,-0.6,0.92682,-1.0,-0.63531,-0.6,-0.66667,-0.25667,-0.46652,-0.2,-0.87282,-0.99966,-1.0,-1
1,-0.93076,0.40674,-0.91153,0.85615,-0.97038,0.99492,-0.99465,0.99867,-0.99981,-0.6,0.85078,-1.0,-0.9007,-0.2,-1.0,-0.10194,-0.57858,-1.0,-0.62424,-0.99414,-1.0,-1
1,-0.92919,0.31722,-0.91321,-0.11996,-0.8066,0.97196,-0.7592800000000001,0.95909,-0.99386,-0.6,0.8309,0.87246,-0.10739,-0.2,-0.66667,0.021086,-0.51783,-0.42857,-0.73325,-0.99785,-1.0,-1
-1,-0.98112,0.42369,-0.77262,0.8529700000000001,-0.92153,0.96504,-0.98498,0.99184,-0.9963,-0.6,0.78964,-1.0,-0.8979,-0.6,-1.0,-0.29083000000000003,-0.10469,-1.0,-0.7139,-0.99738,-1.0,-1
-1,-0.96381,0.99475,-0.99997,0.70791,-0.99867,0.99974,-0.9658,0.99971,-1.0,-0.6,-1.0,0.8688799999999999,-0.10049,-1.0,-0.66667,-0.59963,-0.51284,-0.71429,-0.70908,-0.99726,-0.42507,-1
-1,-0.94965,0.69718,-0.97033,0.94276,-0.99166,0.99895,-0.99886,0.99958,-0.99998,-0.6,0.91177,-1.0,-0.89871,-0.6,-1.0,-0.036788,-0.35051,-0.71429,-0.49286,-0.98489,-1.0,-1
-1,-0.97325,0.76008,-0.97477,0.88908,-0.98343,0.99788,-0.99436,0.99894,-0.9999,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,0.048238,0.32953000000000005,-0.33333,-0.40003,-0.97368,-1.0,-1
1,-0.97168,0.6324,-0.93704,-0.77453,-0.58699,0.91914,0.5234800000000001,0.65212,-0.9289,-0.6,-1.0,-1.0,-0.11114,-1.0,-0.66667,-0.10661,-0.29803,1.0,-0.85511,-0.99955,-1.0,-1
1,-0.11407,0.91635,-0.99981,0.8757,-0.99877,0.99975,-0.99967,0.99973,-1.0,-0.6,0.92755,0.96192,-0.29097,-0.2,-0.66667,1.0,-0.96128,-0.89189,0.71685,0.12625999999999998,-0.48374,-1
1,-0.9764,0.26044,-0.71453,0.17146,-0.56666,0.81008,-0.6312800000000001,0.8103600000000001,-0.91316,-0.6,0.87279,-1.0,-0.63071,-0.6,-1.0,-0.18098,-0.31572,-0.6,-0.8214299999999999,-0.99926,-1.0,-1
1,-0.8442200000000001,-0.084675,-0.8839,0.52425,-0.93053,0.99145,-0.97709,0.99648,-0.99959,-0.6,0.8771100000000001,0.87695,0.33621,-0.6,-0.66667,-0.13753,-0.77903,-1.0,-0.6453300000000001,-0.99508,-1.0,-1
1,-0.98584,0.8817,-0.98982,0.6721199999999999,-0.9606,0.99591,-0.91738,0.9902,-0.999,-0.6,-1.0,-1.0,-0.098968,-1.0,-0.66667,-0.2537,-0.05845,-0.33333,-0.63798,-0.99477,-1.0,-1
1,-0.97954,0.22658000000000006,-0.65183,-0.018330000000000003,-0.37894,0.68252,-0.37821,0.62725,-0.80082,-0.6,-1.0,-1.0,-0.12281,-1.0,-1.0,-0.028610000000000007,0.089816,-1.0,-0.84696,-0.99949,-1.0,-1
-1,-0.96381,0.15921,-0.73993,0.08554400000000001,-0.6167600000000001,0.86546,-0.68333,0.8695,-0.95218,-0.6,-1.0,-1.0,-0.154,-1.0,-1.0,-0.11241,0.053521000000000006,-0.5,-0.7672100000000001,-0.99852,-1.0,-1
1,-0.90087,0.85278,-0.997,0.49528,-0.98592,0.99944,-0.96523,0.99885,-0.99998,-0.6,-1.0,0.85746,-0.26739,-1.0,-0.66667,0.87446,-0.58114,-0.71429,-0.45746,-0.98115,-1.0,-1
1,-0.94492,-0.20322,-0.68885,0.27987,-0.74774,0.92605,-0.8850100000000001,0.96022,-0.98788,0.2,0.6179399999999999,-1.0,-0.83491,-0.6,-1.0,1.0,-0.28313,-0.6,-0.65445,-0.99545,-1.0,-1
1,-0.97482,-0.19448,-0.18997,0.81929,-0.8354,0.8739600000000001,-0.98126,0.98284,-0.98643,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.23536,-0.0014082,-0.33333,-0.83144,-0.99935,-1.0,-1
1,-0.97954,0.7116399999999999,-0.95726,0.80661,-0.96051,0.99325,-0.98033,0.99585,-0.99932,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.026951,0.055634,-1.0,-0.5582600000000001,-0.9903,-1.0,-1
1,-0.93234,0.89233,-0.99744,0.54462,-0.984,0.99933,-0.95074,0.99813,-0.99995,-0.6,-1.0,0.93776,-0.10251,-1.0,-0.66667,-0.12628,-0.59921,-0.55556,-0.75015,-0.99821,-1.0,-1
-1,-0.98426,0.70848,-0.94213,0.8717799999999999,-0.96485,0.99202,-0.98863,0.99671,-0.99928,-0.6,0.91162,-1.0,-0.8799299999999999,-0.6,-1.0,-0.14002,-0.2019,-0.5,-0.6552,-0.99548,-1.0,-1
-1,-0.97482,0.32827,-0.7490399999999999,0.8422700000000001,-0.92029,0.96638,-0.98592,0.99273,-0.9969,-0.6,0.95157,-1.0,-0.89681,-0.6,-1.0,-0.14505,-0.12675999999999998,-0.5,-0.71415,-0.99739,-1.0,-1
-1,-0.9764,0.8533799999999999,-0.98975,-0.024829,-0.90248,0.99194,-0.47605,0.95129,-0.99591,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,0.11614,0.12588,-0.5,-0.77764,-0.99869,-1.0,-1
-1,-0.94178,0.37495,-0.88654,0.5149199999999999,-0.8801100000000001,0.97523,-0.92984,0.98278,-0.99635,-0.6,0.95246,0.96455,-0.7824399999999999,-0.2,-0.66667,-0.22173,-0.62075,-1.0,-0.74051,-0.99801,-1.0,-1
1,-0.99213,0.025218,-0.10522,0.95132,-0.94144,0.93985,-0.99783,0.99706,-0.99709,-0.6,0.5969899999999999,-1.0,-0.8732700000000001,-0.6,-1.0,0.5707300000000001,0.51908,0.33333,-0.8706,-0.99965,-1.0,-1
1,-0.90243,0.16668,-0.87298,0.59609,-0.91612,0.98543,-0.9694,0.99354,-0.99888,-0.6,0.88221,0.7077899999999999,-0.89928,-0.2,-0.66667,-0.1415,-0.5495800000000001,-0.25,-0.67089,-0.99607,-1.0,-1
-1,-0.95909,0.12668,-0.74944,0.97526,-0.99033,0.99699,-0.99966,0.99959,-0.99995,-0.6,0.6932699999999999,-1.0,-0.87308,-0.2,-1.0,0.16793,-0.30399,-0.2,-0.72643,-0.9977,-1.0,-1
-1,-0.9764,0.59832,-0.90749,0.7300300000000001,-0.91515,0.97775,-0.95716,0.98657,-0.99639,-0.6,0.90955,-1.0,-0.65415,-0.6,-1.0,-0.2582,-0.33453,-0.6,-0.70165,-0.99705,-1.0,-1
-1,-0.9764,-0.10933,-0.37958,0.87571,-0.90673,0.94129,-0.99201,0.99379,-0.99606,-0.6,0.86795,-1.0,-0.87397,-0.6,-1.0,0.11903,-0.13448,-1.0,-0.7720899999999999,-0.99861,-1.0,1
1,-0.81904,0.030396,-0.92905,0.78299,-0.97771,0.99799,-0.99635,0.99937,-0.99997,-0.6,0.87774,-1.0,-0.8438399999999999,-0.6,-1.0,1.0,-0.70298,-0.8333299999999999,-0.65986,-0.99566,-1.0,-1
-1,-0.98112,0.97355,-0.99957,0.9285,-0.9976,0.99972,-0.99688,0.99967,-1.0,-0.6,-1.0,-1.0,-0.12164,-1.0,-0.66667,1.0,0.45037,0.33333,-0.12133,-0.9021,-1.0,-1
-1,-0.9402,0.50567,-0.94653,0.00098726,-0.85309,0.98179,-0.77486,0.96741,-0.99584,-0.6,-1.0,0.6661100000000001,-0.5857,-1.0,-0.66667,-0.13039,-0.37069,-0.66667,-0.71259,-0.99735,-1.0,-1
1,-0.94964,0.68278,-0.96798,0.5488,-0.93738,0.99263,-0.93324,0.99073,-0.99891,-0.6,0.79162,0.7893,-0.52399,-0.6,-1.0,-0.14635,-0.35292,-0.42857,-0.7075199999999999,-0.99721,-1.0,-1
-1,-0.9103,0.4638,-0.94726,0.62874,-0.94982,0.99426,-0.97397,0.99633,-0.9996,-0.6,0.8396899999999999,0.90706,-0.78854,-0.2,-0.66667,-0.21109,-0.67772,-0.42857,-0.5703600000000001,-0.99111,-1.0,-1
1,-0.95122,0.97906,-0.99983,0.63085,-0.99622,0.99972,-0.956,0.99943,-1.0,-0.6,-1.0,0.96532,-0.080333,-1.0,-0.66667,-0.25681,-0.35051,-0.71429,-0.64708,-0.99515,-1.0,-1
-1,-0.96381,0.26471,-0.8254600000000001,0.38292,-0.80125,0.94643,-0.87377,0.9599,-0.98877,-0.6,0.86564,0.55775,-0.89007,-1.0,-1.0,-0.7163,-0.41127,-1.0,-0.76078,-0.99841,-1.0,1
-1,-0.93391,0.79782,-0.98948,0.77813,-0.98343,0.99883,-0.98693,0.99883,-0.99994,-0.6,0.96448,0.99155,-0.50329,-0.6,0.0,-0.19321,-0.57858,-1.0,-0.47202,-0.98277,-1.0,-1
1,-0.98898,-0.092535,-0.047506,0.8801200000000001,-0.86041,0.8627799999999999,-0.9884,0.98629,-0.98612,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.052343,0.12588,-0.33333,-0.81226,-0.99916,-1.0,-1
1,-0.8961399999999999,0.49927,-0.96234,0.6036100000000001,-0.95883,0.99632,-0.97582,0.99732,-0.99978,-0.2,0.93641,0.8650700000000001,-0.44152,-0.2,-0.66667,-0.15909,-0.70691,-0.81818,-0.61283,-0.99357,-1.0,-1
1,-0.96066,0.4145,-0.8751700000000001,0.76022,-0.93033,0.98313,-0.97865,0.99368,-0.99847,-0.6,0.91028,-1.0,-0.8842200000000001,-0.2,-1.0,-0.15800999999999998,-0.41211,-0.33333,-0.6994100000000001,-0.99698,-1.0,-1
-1,-0.84264,-0.41557,-0.81312,0.031188,-0.8263299999999999,0.97389,-0.91012,0.98396,-0.99753,-0.6,0.78862,0.73522,-0.43838,0.2,-0.66667,0.015515,-0.7416699999999999,-1.0,-0.76242,-0.99844,-1.0,1
-1,-0.9103,0.46334,-0.94525,0.78009,-0.96893,0.99628,-0.99065,0.99847,-0.99985,-0.6,0.98168,0.91878,-0.91762,-0.2,-0.66667,0.010702,-0.60934,-0.8,-0.63138,-0.99447,-1.0,-1
1,-0.94807,0.17941,-0.80506,0.42266,-0.81386,0.94981,-0.9007,0.96836,-0.99116,-0.6,0.7409399999999999,-1.0,-0.8835799999999999,-0.6,-1.0,-0.24742,-0.4507600000000001,-1.0,-0.6975100000000001,-0.99693,-1.0,-1
1,-0.88513,0.51622,-0.97007,0.99265,-0.99859,0.99974,-0.99982,0.99971,-1.0,-0.2,0.9081,-1.0,-0.86692,0.6,-1.0,-0.26503000000000004,-0.63926,-0.69231,-0.45227,-0.98055,-0.4783,-1
-1,-0.93548,0.16849,-0.83511,0.15429,-0.7722,0.94863,-0.82452,0.95339,-0.98907,-0.6,0.74202,0.80715,-0.72535,-1.0,-0.66667,-0.29148,-0.4007,-0.71429,-0.86326,-0.9996,-1.0,-1
1,-0.8977200000000001,0.7328,-0.98786,0.9371,-0.99523,0.99956,-0.99932,0.99969,-1.0,-0.6,0.97759,-1.0,-0.8970899999999999,0.6,-0.66667,-0.14876,-0.6693100000000001,-0.85714,-0.47423,-0.983,-1.0,-1
-1,-0.98899,0.98658,-0.99987,0.16498,-0.98816,0.99958,-0.3197,0.99111,-0.99986,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.21009,0.027706,0.33333,-0.91707,-0.99986,-1.0,-1
1,-0.8442200000000001,0.92523,-0.99922,-0.71711,-0.98312,0.99955,-0.71123,0.99713,-0.99997,-0.6,-1.0,0.79379,-0.20375,-1.0,-0.66667,0.06275599999999999,-0.67261,-0.5,-0.7091,-0.99726,-1.0,-1
-1,-0.78757,0.34982,-0.96636,0.43791,-0.95979,0.99745,-0.97413,0.99796,-0.99989,-0.6,0.94587,0.8917,-0.59678,-0.6,0.0,-0.25446,-0.8554299999999999,-0.85714,-0.57425,-0.99136,-1.0,-1
-1,-0.98269,0.64933,-0.91842,0.17215,-0.7376,0.93025,-0.52798,0.85301,-0.95921,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,0.039229,0.12588,0.33333,-0.8220700000000001,-0.99926,-1.0,-1
-1,-0.96223,0.95896,-0.99936,0.46453,-0.98966,0.99957,-0.8993899999999999,0.99804,-0.99997,-0.6,-1.0,0.8309799999999999,-0.19146,-1.0,-0.66667,-0.19358,-0.20762,-0.5,-0.65627,-0.99552,-1.0,-1
-1,-0.87254,0.24839,-0.92787,0.67683,-0.9571,0.99518,-0.98595,0.99793,-0.99979,-0.6,0.8838299999999999,-1.0,-0.88182,0.2,-1.0,-0.15067,-0.7733300000000001,-1.0,-0.5172100000000001,-0.98711,-1.0,-1
-1,-0.97954,0.79119,-0.97245,-0.2032,-0.7838,0.96709,-0.044021,0.8316399999999999,-0.97333,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.078608,0.45037,-0.33333,-0.81415,-0.99918,-1.0,-1
1,-0.97168,-0.083603,-0.40503,0.12805,-0.35251,0.5968600000000001,-0.6043,0.71097,-0.8119,-0.6,0.68196,-1.0,-0.895,-1.0,-1.0,0.088504,0.061455,0.0,-0.81591,-0.9992,-1.0,-1
1,-0.95436,0.5371100000000001,-0.92501,0.5072800000000001,-0.8911600000000001,0.97987,-0.91255,0.98088,-0.99637,-0.6,0.95927,0.95345,0.33291,-0.6,-0.66667,-0.13732,-0.49508,-0.75,-0.70191,-0.99706,-1.0,-1
1,-0.97954,0.23054,-0.65366,-0.21506,-0.25949,0.62141,-0.11036,0.46719,-0.7152,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.20834,0.2384,-0.33333,-0.82463,-0.99929,-1.0,-1
-1,-0.96066,-0.40304,-0.28036,0.8673200000000001,-0.90861,0.94726,-0.9935,0.9953,-0.99731,-0.6,0.64851,-1.0,-0.88515,-1.0,-1.0,-0.15485,-0.57216,-1.0,-0.8429200000000001,-0.99945,-1.0,1
-1,-0.95909,0.16848,-0.77728,0.08988,-0.6696,0.89954,-0.72547,0.90198,-0.96892,-0.6,0.69375,0.87536,-0.8192200000000001,-1.0,-0.66667,-0.18438,-0.29296,-1.0,-0.77435,-0.99864,-1.0,-1
1,-0.98269,0.095102,-0.4204100000000001,-0.25336,0.086714,0.2098,0.14503,0.024169,-0.25804,-0.6,-1.0,-1.0,-0.99944,-1.0,-1.0,0.31366,0.2384,0.33333,-0.8823200000000001,-0.99972,-1.0,-1
1,-0.98269,0.53554,-0.85735,0.33888,-0.72407,0.90353,-0.7015600000000001,0.87751,-0.95528,-0.6,-1.0,0.90518,0.9867,-1.0,-0.66667,-0.07284600000000001,-0.16867,-0.6,-0.8023899999999999,-0.99904,-1.0,-1
-1,-0.96538,0.12089,-0.70814,0.32389,-0.69597,0.8855299999999999,-0.8225600000000001,0.92142,-0.96915,-0.6,0.84993,-1.0,-0.6326,-0.6,-0.66667,-0.028018,-0.090533,-0.6,-0.74308,-0.99807,-1.0,-1
1,-0.90401,0.37087,-0.93671,0.46118,-0.9256,0.99134,-0.95222,0.9933,-0.99923,-0.6,0.97875,0.90516,-0.8441200000000001,-0.2,-0.66667,0.85864,-0.35211,-0.2,-0.84216,-0.99945,-1.0,-1
1,-0.92132,0.2524,-0.90971,0.77279,-0.96228,0.99474,-0.99142,0.99836,-0.9998,-0.6,0.74266,-1.0,-0.84183,-0.6,-1.0,0.60136,-0.38484,-0.75,-0.60623,-0.99323,-1.0,-1
-1,-0.45395,0.53756,-0.99387,0.5687300000000001,-0.99136,0.99964,-0.99447,0.99963,-1.0,-0.2,0.8901100000000001,0.8701399999999999,-0.5177,-0.2,-0.66667,-0.22556,-0.93438,-0.85185,-0.28587,-0.95246,-1.0,-1
1,-0.96696,-0.046467,-0.53809,-0.25917,-0.24781,0.62327,-0.31227,0.59618,-0.78856,-0.6,-1.0,-1.0,-0.33139,-0.6,-1.0,-0.25825,-0.11549,-0.5,-0.87451,-0.99967,-1.0,-1
-1,-0.91345,-0.059449,-0.78478,0.51465,-0.86613,0.96912,-0.95372,0.98724,-0.99699,-0.6,0.8406299999999999,-1.0,-0.88975,-0.6,-1.0,0.26104,-0.50681,-0.42857,-0.746,-0.99813,-1.0,-1
-1,-0.9764,-0.10727,-0.33104,0.81333,-0.8482299999999999,0.89643,-0.98068,0.9842,-0.98887,-0.6,0.7551,-1.0,-0.8872200000000001,-0.2,-1.0,-0.15677,-0.28587,-1.0,-0.79943,-0.999,-1.0,1
